alpha_id,expression,settings_json,region,universe,delay,neutralization,decay,truncation,sharpe,fitness,turnover,returns,drawdown,margin,date_created,new_alpha_id,resim_status
XgpP5Ylb,"((group_rank(ts_delta(anl4_ebitda_value, 126)/cap,industry)-0.5)*0.7+(ts_rank(vwap/close, 63)-0.5)*0.3)*rank(ts_mean(volume, 21)/(1+adv20))","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 8, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,8,0.05,1.55,1.24,0.1583,0.1013,0.0937,0.00128,2026-07-03T13:25:50Z,2xiEzB5Bt4Smc4qTkyEs6vz,DONE
YPAWMMWA,"((group_rank(ts_delta(assets, 126)/cap,sector)-0.5)*0.7+(ts_rank(vwap/close, 252)-0.5)*0.3)*rank(ts_mean(volume, 126)/(1+adv20))","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 6, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,6,0.05,1.71,1.33,0.131,0.0792,0.0776,0.001209,2026-07-03T13:25:50Z,sKMer3m94zOaiBwgrGrGac,DONE
YPAqMY7v,"trade_when(rank(ts_mean(volume,63)/adv20),((group_rank(ts_delta(assets, 126)/cap,sector)-0.5)*0.7+(ts_rank(vwap/close, 252)-0.5)*0.3),-1)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 8, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,8,0.05,1.72,1.34,0.0917,0.0758,0.0758,0.001652,2026-07-03T13:25:50Z,2qqZmngjD5gJ9Ih1gUaVatFz,DONE
YPAqlN06,"trade_when(rank(ts_mean(volume,63)/adv20),((group_rank(ts_delta(anl4_fs_detail_estimate_1qf_v4_nd_ebitda_number,252)/cap,sector)-0.5)*0.7+(ts_rank(vwap/close, 252)-0.5)*0.3),-1)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 8, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,8,0.05,1.7,1.51,0.0829,0.0987,0.0573,0.002381,2026-07-03T13:25:50Z,4zfIBY5264rQaiIM2qDEExq,DONE
YPQ8Y7LJ,"group_neutralize(ts_mean(((group_rank(ts_delta(fnd6_dlto,252)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)), 63), sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.46,1.09,0.0208,0.0694,0.0471,0.006686,2026-07-03T13:25:50Z,9H1Gjbru59obr1EoYZhYyC,DONE
YPQ93OMW,"((group_rank(ts_delta(assets,252)/cap,sector)-0.5)*0.7+(ts_rank(vwap/close, 252)-0.5)*0.3)*rank(ts_mean(volume, 126)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,2.11,1.67,0.1679,0.1051,0.0581,0.001252,2026-07-03T13:25:50Z,1QVUJI4JG4zaagA12HPYEg0q,DONE
YPQAYa5w,"((group_rank(ts_delta(capex_to_total_assets, 252)/cap, subindustry)-0.5)+(-rank(ts_delta(close, 2)))*0.20)*rank(ts_mean(volume, 126)/(1+adv20))","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.74,1.57,0.1014,0.1023,0.0592,0.002018,2026-07-03T13:25:50Z,4rwcBm1Em4uT9qL17uHwzBJy,DONE
YPQEPKXw,"(group_neutralize(ts_rank(vwap/close, 63)-0.5, industry))*rank(ts_mean(volume, 63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,2.32,1.01,0.8212,0.1569,0.0739,0.000382,2026-07-03T13:25:50Z,95uQLgks4QN8Da1fexwhl0B,DONE
YPQEXAlM,"group_rank(ts_delta(mdl177_2_growthanalystmodel_qga_epscapex, 126)/cap, sector)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.33,1.12,0.0296,0.0882,0.0889,0.005958,2026-07-03T13:25:50Z,1CNMDX4vH4WZ9ao1heUrNhvb,DONE
YPQOXpdv,"((group_rank(ts_delta(assets, 126)/cap,sector)-0.5)*0.7+(ts_rank(vwap/close, 252)-0.5)*0.3)*rank(ts_mean(volume, 126)/(1+adv20))","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.84,1.29,0.1752,0.0867,0.0667,0.000989,2026-07-03T13:25:50Z,18UEZfcWm4APc0MDCNIDVXy,DONE
YPQvXL2W,"(group_rank(ts_delta(anl4_fs_detail_estimates_advanced_af_nd_ebitda_number,252)/cap,market)-0.5)*0.7+(ts_rank(vwap/close,126)-0.5)*0.3","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.73,1.4,0.1453,0.0954,0.0603,0.001313,2026-07-03T13:25:50Z,u6sN54Re4Ma92OTQfcw5RF,DONE
YPp032ZR,"((group_rank(ts_delta(anl4_ebitda_value,252)/cap,industry)-0.5)*0.7+(ts_rank(vwap/close, 63)-0.5)*0.3)*rank(ts_mean(volume, 126)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.77,1.59,0.1555,0.1262,0.075,0.001624,2026-07-03T13:25:50Z,4vp7hm6Go4ZU9M9114K0mDak,DONE
YPpGeJ9R,"(group_rank(ts_delta(anl4_fs_detail_estimate_1qf_v4_nd_ebitda_number,252)/cap,sector)-0.5)*0.7+(ts_rank(vwap/close, 252)-0.5)*0.3","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 8, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,8,0.05,1.72,1.53,0.083,0.0995,0.0569,0.002396,2026-07-03T13:25:50Z,1I4bh7e9x4w2cyDstRaUCst,DONE
YPpNZP5w,"((group_rank(ts_delta(anl4_ebitda_value, 252)/cap,industry)-0.5)*0.7+(ts_rank(vwap/close, 63)-0.5)*0.3)*rank(ts_mean(volume, 126)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 6, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,6,0.05,1.67,1.63,0.1167,0.1197,0.0764,0.002052,2026-07-03T13:25:50Z,2os9wT2D35e8c1mSyfJ7e2i,DONE
YPpbzveq,"trade_when(rank(ts_mean(volume,63)/adv20),((group_rank(ts_delta(anl4_ebitda_value, 126)/cap,industry)-0.5)*0.7+(ts_rank(vwap/close, 63)-0.5)*0.3),-1)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 8, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,8,0.05,1.8,1.73,0.0854,0.1161,0.0707,0.002719,2026-07-03T13:25:50Z,3FjSFa9Z24XVcrS7CcFvBWM,DONE
YPpmVNVM,"((group_rank(ts_delta(anl4_ebitda_value, 126)/cap,industry)-0.5)*0.7+(ts_rank(vwap/close, 252)-0.5)*0.3)*rank(ts_mean(volume, 21)/(1+adv20))","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 8, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,8,0.05,1.59,1.29,0.1571,0.1036,0.0977,0.001318,2026-07-03T13:25:50Z,2BVhhnbZq4Haabo111jmKgMJ,DONE
ZYoGawRx,"trade_when(rank(ts_mean(volume,63)/adv20),((group_rank(ts_delta(assets,252)/cap,sector)-0.5)*0.7+(ts_rank(vwap/close, 63)-0.5)*0.3),-1)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 6, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,6,0.05,1.82,1.57,0.1102,0.0933,0.0727,0.001693,2026-07-03T13:25:50Z,2YyPnQ6YH4Uxbv8Vn0RXVQf,DONE
ZYrKvxZj,"(group_rank(ts_delta(fnd6_drc,252)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.6,1.27,0.0615,0.0785,0.0369,0.002552,2026-07-03T13:25:50Z,4z0iAX43J4Hbbb0x9IcJmmH,DONE
ZYrQEJW1,"(group_rank(ts_delta(fnd6_acdo,126)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.53,1.5,0.0401,0.1195,0.11,0.005958,2026-07-03T13:25:50Z,3Stlbs3Hd4WQ8SwnHl3kJbs,DONE
ZYrd8qWn,"(group_rank(ts_delta(mdl177_2_growthanalystmodel_qga_epscapex, 126)/cap, sector)-0.5)*rank(ts_mean(volume, 63)/(1+adv20))","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.46,1.31,0.0722,0.1008,0.0731,0.002791,2026-07-03T13:25:50Z,XiWvf8CG4wZ99FAUEM2MNh,DONE
ZYrdL1zY,"((group_rank(ts_delta(mdl177_2_growthanalystmodel_qga_opmarginsales,252)/cap,sector)-0.5)*0.7+(ts_rank(vwap/close, 63)-0.5)*0.3)*rank(ts_mean(volume, 63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.68,1.49,0.1799,0.1406,0.0593,0.001562,2026-07-03T13:25:50Z,gQcNr83S4Z4cHQBtnnoa3w,DONE
ZYrgdqWd,"group_neutralize(ts_mean(((group_rank(ts_delta(mdl177_2_growthanalystmodel_qga_epscapex, 42)/cap, subindustry)-0.5)*rank(ts_mean(volume, 126)/(1+adv20))), 63), sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.51,1.33,0.0325,0.097,0.0557,0.005963,2026-07-03T13:25:50Z,1q2jd48Fl4Z3a6M2dSwfijf,DONE
ZYrnEgw8,"(group_rank(ts_delta(anl4_fs_detail_estimate_1qf_v4_nd_ebitda_high,252)/cap,market)-0.5)*0.7+(ts_rank(vwap/close,126)-0.5)*0.3","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.42,1.34,0.1372,0.1226,0.1076,0.001788,2026-07-03T13:25:50Z,2ufK7X9VG4s38FA2cjCIkby,DONE
ZYrrRbp0,"group_neutralize(ts_mean(((group_rank(ts_delta(capex_to_total_assets, 252)/cap, industry)-0.5)*0.75+(-rank(ts_delta(close, 63)))*0.25), 63), sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.48,1.19,0.0166,0.0805,0.0725,0.009722,2026-07-03T13:25:50Z,13iJgXeMU4gN9S818WexNkj4,DONE
akOvKN8w,"trade_when(rank(ts_mean(volume,63)/adv20),((group_rank(ts_delta(assets,252)/cap,sector)-0.5)*0.7+(ts_rank(vwap/close, 252)-0.5)*0.3),-1)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.91,1.57,0.1496,0.1012,0.0717,0.001354,2026-07-03T13:25:50Z,NF5OKb265hK8UNxZla7jga,DONE
akOvxK9x,"trade_when(rank(ts_mean(volume,63)/adv20),((group_rank(ts_delta(assets, 126)/cap,sector)-0.5)*0.7+(ts_rank(vwap/close, 252)-0.5)*0.3),-1)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.94,1.46,0.1565,0.0883,0.0632,0.001129,2026-07-03T13:25:50Z,1TmUXI1KZ4M39rU1bsMyE013,DONE
akdlmdV5,"((group_rank(ts_delta(anl4_ebitda_value, 126)/cap,industry)-0.5)*0.7+(ts_rank(vwap/close, 252)-0.5)*0.3)*rank(ts_mean(volume, 21)/(1+adv20))","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 6, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,6,0.05,1.69,1.26,0.1951,0.1093,0.0935,0.00112,2026-07-03T13:25:50Z,3Ke1rfyK5eqaELY2FnoAmr,DONE
ako8WaE9,"((group_rank(ts_delta(assets, 126)/cap,sector)-0.5)*0.7+(ts_rank(vwap/close, 63)-0.5)*0.3)*rank(ts_mean(volume, 63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.66,1.09,0.1839,0.0788,0.063,0.000857,2026-07-03T13:25:50Z,e9iwKbbv54VbUs1fmRlhkBw,DONE
ako8Wnq1,"group_neutralize(ts_mean(((group_rank(ts_delta(assets,252)/cap,sector)-0.5)*0.7+(ts_rank(vwap/close, 252)-0.5)*0.3), 126), sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.42,1.09,0.013,0.0738,0.0723,0.011387,2026-07-03T13:25:50Z,4eKpaccLg4Grb50BlmkA9s1,DONE
akoKqgg6,"(group_rank(ts_delta(anl4_ebitda_value,126)/cap,sector)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.51,1.4,0.073,0.1068,0.0812,0.002926,2026-07-03T13:25:50Z,1bX2DJ3Iw4Jpb2BpBlxWJQ3,DONE
akoQQ2Y9,"group_neutralize(ts_mean(((group_rank(ts_delta(mdl177_2_growthanalystmodel_qga_epscapex, 42)/cap, sector)-0.5)*rank(ts_mean(volume, 63)/(1+adv20))), 126), sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.47,1.43,0.0234,0.1188,0.0959,0.010149,2026-07-03T13:25:50Z,3nMNUKaXf5eRbuxPOnSDN7w,DONE
akoQvbXO,"(group_rank(ts_delta(mdl177_2_growthanalystmodel_qga_epscapex, 63)/cap, sector)-0.5)*rank(ts_mean(volume, 63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.5,1.31,0.0873,0.0955,0.0666,0.002186,2026-07-03T13:25:50Z,2HUytPs65e0br8SkKAsrY4,DONE
akodQdZO,"(group_rank(ts_delta(fnd6_drc,252)/cap,sector)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.59,1.27,0.0613,0.0801,0.0463,0.002613,2026-07-03T13:25:50Z,yejVt6F64MC98FcCJJAhZD,DONE
